"","logFC","logCPM","LR","PValue","FDR"
"225744_at",-1.11550722264252,5.01002940016627,59.228533056159,1.4038345902722e-14,4.24457535935035e-14
"242413_at",-1.69609628798409,4.67469267646058,59.2283945506512,1.40393340333818e-14,4.2446393954609e-14
"1566232_at",-3.00750107681564,5.46092517716908,59.2093194361083,1.417608723562e-14,4.28574824223127e-14
"1564308_a_at",-1.38276683695823,4.49358028849253,59.2060614158661,1.4199577516751e-14,4.29261252199692e-14
"207658_s_at",2.29853826482897,3.90470163776327,59.2013275009481,1.4233778398957e-14,4.30223831077638e-14
"229716_at",2.29853826482897,3.90470163776327,59.2013273642209,1.42337793879531e-14,4.30223831077638e-14
"211634_x_at",2.29853826482897,3.90470163776327,59.2013273642209,1.42337793879532e-14,4.30223831077638e-14
"228926_s_at",3.11546347789017,3.47449672285173,59.2002804218614,1.42413543038134e-14,4.30428992018239e-14
"1569263_at",3.1154349784977,3.47511836038031,59.1990032806487,1.42506002329395e-14,4.305894267676e-14
"240412_s_at",3.1154349784977,3.47511836038031,59.1990032806487,1.42506002329395e-14,4.305894267676e-14
"241309_at",3.1154349784977,3.47511836038031,59.1990032806487,1.42506002329395e-14,4.305894267676e-14
"215119_at",3.1154349784977,3.47511836038031,59.1990032806487,1.42506002329396e-14,4.305894267676e-14
"221091_at",3.1154349784977,3.47511836038031,59.1990032806487,1.42506002329396e-14,4.305894267676e-14
"1564383_s_at",3.11540647854262,3.47574013145328,59.1977248987833,1.42598611584523e-14,4.30797827847488e-14
"1555340_x_at",3.11540647854262,3.47574013145328,59.1977248987833,1.42598611584524e-14,4.30797827847488e-14
"205947_s_at",3.11540647854262,3.47574013145328,59.1977248987833,1.42598611584524e-14,4.30797827847488e-14
"234177_at",2.44572545785034,3.80464576250241,59.1914217752722,1.43056107101073e-14,4.32132190925478e-14
"243227_at",2.44572545785034,3.80464576250241,59.1914217752722,1.43056107101073e-14,4.32132190925478e-14
"207715_at",2.44569697035687,3.80523224251893,59.1898756554291,1.43168552223708e-14,4.3244796380483e-14
"240323_at",2.44555452446331,3.8081660448379,59.1821225139711,1.43733752231658e-14,4.34131195628433e-14
"1563405_at",2.34354118369682,3.87167633514202,59.1592489561573,1.45414264866931e-14,4.39182728365433e-14
"225228_at",-1.11200390112239,5.01621076752839,59.1580790339251,1.45500745173902e-14,4.39419644409142e-14
"206151_x_at",2.34348421212891,3.87283426780674,59.156040850223,1.45651530045216e-14,4.39850726607136e-14
"222542_x_at",2.39243582502385,3.83794393292569,59.1553308094157,1.45704095589526e-14,4.39985166594351e-14
"205654_at",2.34342723831477,3.87399254274114,59.1528265198795,1.45889644032241e-14,4.40521140302799e-14
"210781_x_at",2.3433987505653,3.87457180839225,59.1512170205094,1.46009020237219e-14,4.40832910788555e-14
"228518_at",2.3433987505653,3.87457180839225,59.1512170205094,1.46009020237219e-14,4.40832910788555e-14
"1567627_at",2.39226490097902,3.84144085871963,59.1458688188254,1.46406397532564e-14,4.42008270849968e-14
"202216_x_at",-1.04088342894471,5.19077968837977,59.1430061897863,1.46619538435922e-14,4.42627312902879e-14
"244577_at",2.39220792180392,3.84260721563467,59.1427026301029,1.46642158579642e-14,4.42671158366934e-14
"216706_x_at",2.39217943137374,3.84319052785993,59.1411172414282,1.46760352622783e-14,4.43003493604077e-14
"209327_s_at",2.39215094038178,3.84377392917694,59.1395303231864,1.46878756150725e-14,4.4333642445296e-14
"227144_at",-1.10887497531904,5.02690178659626,59.1245034542694,1.48004692799104e-14,4.46710272083411e-14
"236321_at",-1.14237225838678,4.94553912960888,59.1242083447497,1.48026891078724e-14,4.46752609280706e-14
"207611_at",3.25819846866436,3.42064377023719,59.1168624149833,1.48580530198823e-14,4.48374019683224e-14
"232651_at",3.25819846866436,3.42064377023719,59.1168624149833,1.48580530198823e-14,4.48374019683224e-14
"1552453_a_at",3.25816996771334,3.42127061506971,59.1156293761377,1.48673663225404e-14,4.48580792276858e-14
"205576_at",3.25816996771334,3.42127061506971,59.1156293761377,1.48673663225404e-14,4.48580792276858e-14
"244540_at",3.25816996771334,3.42127061506971,59.1156293761377,1.48673663225404e-14,4.48580792276858e-14
"231668_x_at",3.2581414661996,3.42189759999564,59.1143951396361,1.48766945205555e-14,4.48763185054552e-14
"243898_at",3.2581414661996,3.42189759999564,59.1143951396361,1.48766945205555e-14,4.48763185054552e-14
"230594_at",3.2581414661996,3.42189759999564,59.1143951396361,1.48766945205556e-14,4.48763185054552e-14
"238302_at",3.2581414661996,3.42189759999564,59.1143951396361,1.48766945205556e-14,4.48763185054552e-14
"229074_at",-1.44587143759712,5.29557217293473,59.1092565518119,1.4915594278229e-14,4.49911793645687e-14
"220926_s_at",-1.10870588412723,5.02463342912182,59.1065816830845,1.49358836305057e-14,4.50498944942847e-14
"219442_at",-1.17225941187724,4.87889922499076,59.1005921484974,1.49814155084054e-14,4.51847359290636e-14
"229572_at",-1.13893485807132,4.95743590573469,59.084905872165,1.51013203098202e-14,4.55438627579801e-14
"235444_at",-1.25839457596561,4.71456359176351,59.0789308365397,1.51472451736348e-14,4.56798472073073e-14
"227793_at",-1.16866532686072,4.89441147014463,59.0720130877918,1.5200590420565e-14,4.58381932184871e-14
"1556126_s_at",-1.34690477500984,4.550789549315,59.0642991943126,1.52602967180559e-14,4.60157027939393e-14
"212118_at",-1.48001101523928,5.39643299188829,59.0608368829427,1.52871715890172e-14,4.60941987883701e-14
"233133_at",4.31893733031234,3.14289095618771,59.0350065122345,1.54891701331332e-14,4.67006935606626e-14
"218705_s_at",-1.10521809176042,5.03000046839534,59.0324665534818,1.5509176748027e-14,4.67584361013717e-14
"238081_at",-1.49769646282712,4.30932181278761,59.0277771379819,1.55461820499278e-14,4.68674185917405e-14
"213363_at",1.93774408510967,4.20366899855164,59.0273866021967,1.55492678434439e-14,4.68741368109551e-14
"209162_s_at",-1.00401660922711,5.26336411099469,59.0236790717104,1.55785932000258e-14,4.69599505574712e-14
"221954_at",-1.10496451460495,5.02660531513136,59.0058088780701,1.5720718608518e-14,4.73857594090479e-14
"202101_s_at",-1.03730292596268,5.1852574917353,58.9974255364018,1.57878394225985e-14,4.75854531659631e-14
"214846_s_at",2.70527607051968,3.6531702910585,58.9935810382783,1.58187160292833e-14,4.76758888099369e-14
"212256_at",-1.16784752537897,4.88289309090733,58.9911471405394,1.58382948000344e-14,4.77322659129026e-14
"1566834_at",2.70521908363668,3.65437678895852,58.9907406183244,1.5841567309962e-14,4.77394969228997e-14
"214065_s_at",2.70516209450498,3.65558373377099,58.9878946787406,1.58644961202359e-14,4.78059592908893e-14
"218469_at",-2.40764490796836,4.77596434446176,58.9876052522047,1.58668297950682e-14,4.78103565194463e-14
"1562581_at",2.70513359909581,3.65618737363687,58.9864696390338,1.58759896747074e-14,4.78353210329895e-14
"228495_at",-1.10476731802147,5.02396415037427,58.985247755295,1.58858513235427e-14,4.78623971518541e-14
"1560180_at",2.7051051031244,3.65679112507156,58.9850432193551,1.58875027025884e-14,4.78647349715683e-14
"244587_at",-1.13179001131894,4.97565482417223,58.9707206180287,1.60035684327525e-14,4.82117529373928e-14
"228063_s_at",-1.1045983133304,5.02169996322631,58.9677402338483,1.60278269325109e-14,4.82821728669441e-14
"239801_at",2.01538644298481,4.12891820171662,58.9577232965446,1.61096286027206e-14,4.85232450338118e-14
"204348_s_at",-2.25283606270473,5.75081236704969,58.9278216941046,1.63563080763303e-14,4.92635456438804e-14
"207123_s_at",-1.16390710306735,4.89281132236603,58.9245584523099,1.6383456561072e-14,4.93425959830676e-14
"209611_s_at",1.65638012048039,4.50980112959013,58.9199924841283,1.64215187482433e-14,4.94532166140609e-14
"203819_s_at",1.57682480209818,4.60513210804551,58.9199353666363,1.64219954429792e-14,4.94532166140609e-14
"216822_x_at",1.88955158684045,4.24418296725259,58.9195751732445,1.64250018864728e-14,4.94595460782564e-14
"222857_s_at",-1.22310733800226,4.77043327691726,58.9078096630466,1.65235090001349e-14,4.97534340005715e-14
"239519_at",-1.92212047365334,4.52172517845059,58.9054507535526,1.65433300683887e-14,4.98103734505839e-14
"222798_at",-1.0686017310369,5.10360060703829,58.9051444667796,1.65459054303557e-14,4.98153843284524e-14
"1555736_a_at",-1.02507652891461,5.22419507361338,58.8827545328344,1.67352580171734e-14,5.03827009574888e-14
"222707_s_at",-1.03167799940426,5.19261261415455,58.8744206992839,1.68062899560686e-14,5.05937618845971e-14
"214261_s_at",2.88054916917061,3.56648099116377,58.8720330167698,1.68266964771963e-14,5.06440399587531e-14
"217426_at",2.88054916917061,3.56648099116377,58.8720330167698,1.68266964771963e-14,5.06440399587531e-14
"219533_at",2.88054916917061,3.56648099116377,58.8720330167698,1.68266964771963e-14,5.06440399587531e-14
"234124_at",2.88054916917061,3.56648099116377,58.8720330167698,1.68266964771963e-14,5.06440399587531e-14
"224128_at",2.88052067289458,3.56709330867082,58.8706846281293,1.6838231540709e-14,5.06731786376191e-14
"232418_at",2.88052067289458,3.56709330867082,58.8706846281293,1.6838231540709e-14,5.06731786376191e-14
"201767_s_at",-1.0294074038856,5.20260162462339,58.8703529938954,1.68410697848965e-14,5.0678930622996e-14
"1570285_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363553e-14,5.06856313344647e-14
"203393_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"207946_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"211045_s_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"216726_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"217222_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"235910_x_at",2.88049217605618,3.56770574849722,58.869334929226,1.68497857363554e-14,5.06856313344647e-14
"208461_at",2.88046367865537,3.56831831059695,58.867983976557,1.68613586085282e-14,5.07120748337353e-14
"229503_at",2.88046367865537,3.56831831059695,58.8679839200375,1.68613590928664e-14,5.07120748337353e-14
"233804_at",2.88046367865537,3.56831831059695,58.8679839200375,1.68613590928664e-14,5.07120748337353e-14
"224649_x_at",-1.24788549725291,4.73442667469551,58.8653423722231,1.68840107708574e-14,5.07706926303359e-14
"211102_s_at",2.88040668216645,3.56954380143157,58.8652779707151,1.68845634037018e-14,5.07706926303359e-14
"215669_at",2.88040668216645,3.56954380143157,58.8652779707151,1.68845634037018e-14,5.07706926303359e-14
"235972_at",2.88040668216645,3.56954380143157,58.8652779707151,1.68845634037018e-14,5.07706926303359e-14
"1554767_s_at",-1.13074702514803,4.96137154588573,58.8636302579381,1.68987086732101e-14,5.08104320670788e-14
"238241_at",2.13825908556994,4.02368658694833,58.8628269243865,1.69056094225592e-14,5.0828385767304e-14
"229297_at",-1.15978882416931,4.89951940061921,58.837374023653,1.71257194513201e-14,5.14873370175369e-14
"240665_at",-2.36228558831404,4.98556090012915,58.8230518966274,1.72508317225758e-14,5.18606270650371e-14
"241727_x_at",-1.09769947016501,5.03202733375791,58.8200012679102,1.72775986863983e-14,5.19382399482532e-14
"224514_x_at",-1.15628135827618,4.91408014863762,58.8078636885993,1.73845089892484e-14,5.22551685810542e-14
"239167_at",-1.51970258007589,4.27337292500729,58.8078150685208,1.73849385731939e-14,5.22551685810542e-14
"1558854_a_at",-1.5195893745348,4.27144194480374,58.799205573863,1.74611756829011e-14,5.24814348008696e-14
"202030_at",-1.05531550984919,5.15098458913596,58.7966305830273,1.74840421528999e-14,5.25472737857191e-14
"213524_s_at",-3.65764490976527,6.07923387199816,58.7918029364022,1.7526993460514e-14,5.26734660283407e-14
"226628_at",-1.0946815364438,5.04221645975971,58.7871442722519,1.75685414290579e-14,5.2795427208626e-14
"202456_s_at",1.95935229999802,4.17048882207494,58.7528611334678,1.7877339339041e-14,5.37204467360301e-14
"204604_at",-1.88445867912923,5.17464985575855,58.7474226950743,1.79268215088484e-14,5.38661775113368e-14
"227351_at",-1.52182704696459,5.27596481444808,58.7468503054438,1.79320374162001e-14,5.38788891427565e-14
"203535_at",-3.70589737655108,5.75578108556006,58.7410266225251,1.79851921876763e-14,5.40356293472471e-14
"235571_at",-1.21372557210531,4.7911999206984,58.7316462992015,1.80711413111932e-14,5.42908759376606e-14
"1553130_at",2.04118975421328,4.09428845936601,58.7290915975364,1.80946204057942e-14,5.4358426960813e-14
"214861_at",-1.36076418208843,4.5274093749305,58.7273447290259,1.81106926433901e-14,5.44037206899266e-14
"235932_x_at",2.62598655242513,3.68995046479991,58.7247066758737,1.81349913905054e-14,5.44737201558005e-14
"1556992_at",2.62590107593016,3.69174824129388,58.7203627649775,1.81750736568465e-14,5.45851273916305e-14
"1552354_at",2.62590107593016,3.69174824129388,58.720362582866,1.81750753390879e-14,5.45851273916305e-14
"215572_at",2.62590107593016,3.69174824129388,58.720362582866,1.81750753390879e-14,5.45851273916305e-14
"241388_at",-1.30191963718054,4.62391265663668,58.7183546654179,1.81936328007062e-14,5.46378596824459e-14
"216654_at",2.62584408878981,3.69294729507226,58.7174594881687,1.82019122663023e-14,5.46597217092369e-14
"239450_at",2.62581559437645,3.6935469826291,58.71600583095,1.82153651271447e-14,5.46971160109091e-14
"206437_at",2.04096195854629,4.0986979778089,58.714774086208,1.8226772086242e-14,5.47283631069954e-14
"231080_at",2.62578709940094,3.69414677722313,58.7145507671235,1.82288409680052e-14,5.47315694632447e-14
"232455_x_at",-1.24218837442422,4.73609600458681,58.7101227866954,1.82699113957849e-14,5.48518700546121e-14
"1560151_x_at",2.17158237919192,3.99024706273483,58.7059374338187,1.83088165117149e-14,5.49656568623992e-14
"234881_at",2.04076260789832,4.10255944143278,58.702155099691,1.83440466482487e-14,5.50683989728765e-14
"232566_at",2.17146844748919,3.9925078219071,58.6991168946574,1.83723947926113e-14,5.51504713564304e-14
"204066_s_at",-1.09113386075832,5.04488343086112,58.6968905298631,1.83931958395356e-14,5.52098810061272e-14
"219664_s_at",-1.04952213882021,5.16110388248342,58.6856634911455,1.84984502313295e-14,5.55227693455171e-14
"231550_at",-1.08835136829261,5.05723588493843,58.6840803178061,1.85133410112562e-14,5.55644134484509e-14
"219299_at",-1.01665285131461,5.23036477075192,58.6673863049806,1.86710909688273e-14,5.60347951872123e-14
"213260_at",-2.05532216941055,5.45125271036631,58.6669857474104,1.86748925109029e-14,5.6043127945201e-14
"213707_s_at",-1.29668844149242,4.64682204446754,58.6648874627765,1.86948192030229e-14,5.6099848514011e-14
"1561101_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194193e-14,5.63305256620382e-14
"206615_s_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194193e-14,5.63305256620382e-14
"235481_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194193e-14,5.63305256620382e-14
"241593_x_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194193e-14,5.63305256620382e-14
"1555031_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"1556231_a_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"1556851_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"1561491_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"1566861_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"205065_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"206947_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"208543_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"210562_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"211625_s_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"216414_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"232848_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"237755_s_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"240679_at",3.63790681408996,3.29456438720668,58.6548710174547,1.87902355194194e-14,5.63305256620382e-14
"1554828_at",3.63787831002121,3.29520278755204,58.6537431676799,1.88010098530516e-14,5.6347377827967e-14
"1560565_at",3.63787831002121,3.29520278755204,58.6537431676799,1.88010098530516e-14,5.6347377827967e-14
"243714_at",3.63787831002121,3.29520278755204,58.6537431676799,1.88010098530516e-14,5.6347377827967e-14
"1561261_at",3.63787831002121,3.29520278755204,58.6537431676799,1.88010098530517e-14,5.6347377827967e-14
"221358_at",3.63787831002121,3.29520278755204,58.6537431676799,1.88010098530517e-14,5.6347377827967e-14
"213728_at",-1.14819123578199,4.92612117766132,58.6322497472731,1.90075216205829e-14,5.69631793798162e-14
"228892_at",-1.32674822410272,4.58210188843591,58.6260832666148,1.90671879073588e-14,5.71388598977715e-14
"239246_at",-1.50827162444398,5.01124658072939,58.622631518438,1.91006684676918e-14,5.72360543938972e-14
"227951_s_at",-1.59574362422359,5.21826396663182,58.6207175705062,1.91192583313444e-14,5.72886200069191e-14
"243201_at",-1.35383155828859,4.54109173017478,58.5886517516659,1.94334144098023e-14,5.82267608974101e-14
"1556034_s_at",-1.1446221894934,4.93777275055629,58.5880008551419,1.94398445888424e-14,5.82428353824844e-14
"1557626_at",-1.32629606703931,4.57503358735662,58.586695176139,1.9452749754914e-14,5.827830645753e-14
"227399_at",-2.99355307078601,5.49910884161143,58.583178686633,1.94875489380916e-14,5.83793621275634e-14
"239630_at",-1.47781231606124,4.33200084519588,58.5802476443418,1.9516602124642e-14,5.84631942343196e-14
"205116_at",-2.24225863805988,5.23535650182182,58.5720269420403,1.95983191106368e-14,5.87047661959168e-14
"219076_s_at",-1.5554892651467,5.25324408559803,58.5631033851918,1.9687410280994e-14,5.89683990968196e-14
"230668_at",2.20693910703598,3.96356128843606,58.5512312660073,1.98065678463467e-14,5.93220540673243e-14
"216110_x_at",-1.63395419354556,4.59429320389067,58.5409905043462,1.99099313787953e-14,5.96283686533541e-14
"206018_at",3.64452645046217,3.50002932580686,58.5354357652945,1.99662228589944e-14,5.97936810437377e-14
"201856_s_at",-1.04577811899727,5.15484390310019,58.5326865223738,1.99941424472422e-14,5.98740134901395e-14
"229889_at",2.55496116535805,3.72644314244001,58.5288647340135,2.00330190394893e-14,5.99871469403623e-14
"239755_at",2.5548756918494,3.72822920922182,58.5244350791131,2.0078173709068e-14,6.011906613052e-14
"241227_at",2.55481870670037,3.72942043451928,58.5214747068529,2.0108407675221e-14,6.0206297006884e-14
"237039_at",2.55476171930321,3.73061207056112,58.5185086635564,2.01387452409649e-14,6.02938284990557e-14
"222164_at",-1.64718001883245,5.03951746649733,58.5166735154635,2.01575386049949e-14,6.03467898608166e-14
"243874_at",-1.35289861867577,4.52629015331637,58.5085560572406,2.0240878475587e-14,6.05929714549234e-14
"1561266_at",2.98051307729566,3.5164831065993,58.4897128310646,2.04356684617284e-14,6.11693952230922e-14
"231049_at",2.98051307729566,3.5164831065993,58.4897128310646,2.04356684617284e-14,6.11693952230922e-14
"233503_at",2.98048457889902,3.51710065220643,58.4884072136449,2.04492344263139e-14,6.120330043019e-14
"234257_at",2.98048457889902,3.51710065220643,58.4884072136449,2.04492344263139e-14,6.120330043019e-14
"221302_at",2.06813275101574,4.06793213740792,58.4880040465537,2.04534253380293e-14,6.12124927668045e-14
"1552304_at",2.98045607993987,3.51771832624333,58.4871004382538,2.04628214451329e-14,6.12339130137092e-14
"243085_at",2.98045607993987,3.51771832624333,58.4871003289436,2.04628225820481e-14,6.12339130137092e-14
"236003_x_at",2.98042758041817,3.51833612866822,58.4857921769381,2.04764329614429e-14,6.12712878812877e-14
"205281_s_at",-1.72105956800572,5.31574613809132,58.4826144056193,2.05095331205289e-14,6.13669744084123e-14
"1559986_at",3.91417057560764,3.22028423207411,58.4733121179812,2.06067352406201e-14,6.16541082151935e-14
"1555689_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1557534_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1560063_a_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1560996_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1563265_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1563927_a_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"241207_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872262e-14,6.16541082151935e-14
"1565760_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872263e-14,6.16541082151935e-14
"243257_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872263e-14,6.16541082151935e-14
"244742_at",3.91414207054276,3.22092883654433,58.4722464014717,2.06179005872263e-14,6.16541082151935e-14
"230423_at",2.0678479684451,4.07348241501953,58.4703084997325,2.06382191961513e-14,6.1711492182093e-14
"209552_at",2.067819487103,4.07403778733145,58.4685293783277,2.06568906559449e-14,6.17639449094273e-14
"221049_s_at",1.981774080981,4.14438873185913,58.4644994329662,2.06992465064636e-14,6.18872041745994e-14
"203062_s_at",-1.04047868035525,5.16917742075838,58.463959265865,2.07049304137457e-14,6.19008131218038e-14
"224733_at",-1.96913667291687,5.71151148398171,58.4623522070821,2.07218499224442e-14,6.19480094324257e-14
"235839_at",2.24552422416805,3.92542573950381,58.4552179727001,2.07971280647146e-14,6.21696542885877e-14
"226232_at",1.9815747638875,4.14820492423022,58.4516567003966,2.08348077822261e-14,6.22788866378664e-14
"201936_s_at",-1.40440864704698,5.31757444638151,58.4512920263431,2.08386700360182e-14,6.22870262529681e-14
"230361_at",2.24538181221645,3.92828665197427,58.447015722304,2.08840137524652e-14,6.24191467728659e-14
"215495_s_at",1.98148933386718,4.1498412500506,58.4461264220063,2.08934558251045e-14,6.24439541509559e-14
"241387_at",-1.28965378921412,4.64058329943397,58.4426893096176,2.09299892557106e-14,6.25497219216165e-14
"1555039_a_at",1.98140389880072,4.15147806187028,58.4405804127957,2.09524365744795e-14,6.26099958828967e-14
"210291_s_at",1.98140389880072,4.15147806187028,58.4405793394958,2.09524480049266e-14,6.26099958828967e-14
"1563945_at",2.24521089934968,3.93172235501037,58.4371199991445,2.09893217811031e-14,6.27167542016511e-14
"221237_s_at",2.24518241190682,3.93229524783611,58.4354651706876,2.10069838683399e-14,6.27660988579421e-14
"1559166_at",2.77953457435197,3.60602742140579,58.424088524978,2.11288107027974e-14,6.31197533152359e-14
"228025_s_at",2.77953457435197,3.60602742140579,58.424088524978,2.11288107027974e-14,6.31197533152359e-14
"240851_at",2.77953457435197,3.60602742140579,58.424088524978,2.11288107027974e-14,6.31197533152359e-14
"229330_at",2.77950607907159,3.6066357267308,58.4227116427956,2.11436029210283e-14,6.31604922530308e-14
"221955_at",2.77947758322892,3.60724414956634,58.4213334237164,2.11584198785072e-14,6.31943956548339e-14
"233745_at",2.77947758322892,3.60724414956634,58.4213334237164,2.11584198785072e-14,6.31943956548339e-14
"1559817_at",2.77947758322892,3.60724414956634,58.4213334237164,2.11584198785073e-14,6.31943956548339e-14
"203070_at",2.77944908682393,3.60785268986308,58.4199538677189,2.11732616129725e-14,6.32352694974201e-14
"217209_at",2.77939209232693,3.60907012264225,58.4171907448818,2.12030195642045e-14,6.33206846554992e-14
"236617_at",-1.34659045635618,4.54797930996472,58.4163521560721,2.12120591724717e-14,6.33442206158112e-14
"224724_at",-2.88112893581638,5.66509774130134,58.4119955275028,2.12590837484497e-14,6.34811798987706e-14
"1555968_a_at",-1.60683216037957,4.89854813818869,58.4096519782854,2.12844226792256e-14,6.35533728352717e-14
"236616_at",-1.34642080910542,4.5452943742936,58.4016195032227,2.13715009345348e-14,6.38098958931679e-14
"207966_s_at",-1.94464974905353,5.67307920827756,58.3956316143419,2.1436646106933e-14,6.40009078740001e-14
"208334_at",2.49080419061368,3.76445338414349,58.3909556766867,2.14876560441476e-14,6.41426945956416e-14
"243101_x_at",2.49080419061368,3.76445338414349,58.3909556766867,2.14876560441476e-14,6.41426945956416e-14
"207150_at",2.49080419061368,3.76445338414349,58.3909556766867,2.14876560441476e-14,6.41426945956416e-14
"207051_at",2.49077569875387,3.76504516289808,58.389446153414,2.15041493942358e-14,6.41884243123787e-14
"237445_at",2.49069021980269,3.76682108930132,58.3849088243353,2.15538014462107e-14,6.43331201043547e-14
"232253_at",-1.25663748858162,4.70164091154748,58.3740670686167,2.16729079173192e-14,6.4685094185241e-14
"209305_s_at",-1.16299263190048,4.90049904486965,58.3679965937594,2.17398849193659e-14,6.48814523999089e-14
"240124_at",2.28672960793506,3.89461724399399,58.3659220214518,2.17628216202812e-14,6.49463605746889e-14
"226983_at",2.28667264060319,3.89576909621517,58.3626967198856,2.17985290028575e-14,6.50458229667936e-14
"241842_x_at",2.28667264060319,3.89576909621517,58.3626966522246,2.17985297525479e-14,6.50458229667936e-14
"228204_at",-1.03259028875791,5.18886150629401,58.3533962376008,2.19018234053446e-14,6.53504799545523e-14
"204749_at",-2.12238286684401,4.94610484441941,58.3479077496231,2.19630100980947e-14,6.55294721480671e-14
"1562863_at",-1.49881044494407,4.29852918471153,58.3463440298992,2.1980474022909e-14,6.55779994108124e-14
"244426_at",2.43287807642949,3.79574707669161,58.3235942599194,2.22361249737667e-14,6.63371055241282e-14
"1562776_at",2.43276412308522,3.79809707537485,58.3174681957943,2.23054737173989e-14,6.65331028640909e-14
"226960_at",2.43276412308522,3.79809707537485,58.3174681957943,2.23054737173989e-14,6.65331028640909e-14
"237642_at",2.43276412308522,3.79809707537485,58.3174681957943,2.23054737173989e-14,6.65331028640909e-14
"238034_at",-1.45797341709036,5.30949283169987,58.3142545237312,2.23419398684187e-14,6.66382391743926e-14
"207927_at",2.33140240380165,3.86198701614062,58.3134778673535,2.23507616826851e-14,6.66609150665943e-14
"213863_s_at",2.33134543447979,3.86314633533638,58.3103096439146,2.23867847341675e-14,6.6764711467878e-14
"1568763_s_at",-1.79204101563578,5.61402948556557,58.3101983976885,2.23880506712057e-14,6.67648451209869e-14
"211803_at",2.33128846291188,3.86430600125011,58.3071352618161,2.24229360698036e-14,6.68652320488962e-14
"236426_at",2.33120300134827,3.86604614906447,58.3023621408743,2.24774045593886e-14,6.70240016516455e-14
"221292_at",2.33114602416447,3.86720667947625,58.2991723615122,2.25138785152521e-14,6.71291000611555e-14
"219475_at",1.92872091513124,4.18703774405204,58.2986133746674,2.25202764199121e-14,6.71445148466952e-14
"1557128_at",2.33111753473007,3.86778707404369,58.2975751621582,2.25321641469932e-14,6.71762950399069e-14
"241230_at",2.37992273762241,3.8292327916076,58.2972010360476,2.25364494995417e-14,6.71854076547135e-14
"243977_at",2.33108904473398,3.86836755476386,58.2959775533808,2.25504693311812e-14,6.72199116294738e-14
"206146_s_at",2.33108904473398,3.86836755476386,58.2959764229989,2.25504822882086e-14,6.72199116294738e-14
"1555387_at",2.37989425168569,3.8298162597267,58.2956447104051,2.25542848732058e-14,6.72239165635917e-14
"1567036_at",2.37989425168569,3.8298162597267,58.2956447104051,2.25542848732058e-14,6.72239165635917e-14
"240428_at",2.33106055417618,3.86894812157034,58.2943777398246,2.25688146873784e-14,6.72635564476651e-14
"240210_at",2.37983727812742,3.8309834677492,58.2925275200485,2.25900501196999e-14,6.73195067474026e-14
